state_ut,district,year,murder,rape,robbery,theft,riots,cheating,dowry_deaths
NAGALAND,ZUNHEBOTO,2007,4,0,0,15,1,0,0
ODISHA,ANGUL,2007,54,38,61,370,141,22,16
ODISHA,BALASORE,2007,36,55,40,290,47,31,35
ODISHA,BARAGARH,2007,41,18,33,170,103,10,10
ODISHA,BERHAMPUR,2007,16,4,27,133,37,47,9
ODISHA,BHADRAK,2007,30,42,23,68,37,42,36
ODISHA,BOLANGIR,2007,38,53,37,143,102,48,16
ODISHA,BOUDH,2007,10,9,4,27,40,0,1
ODISHA,CUTTACK,2007,42,41,136,753,104,79,48
ODISHA,DEOGARH,2007,26,13,16,44,17,16,2
ODISHA,DHENKANAL,2007,59,35,54,193,109,44,25
ODISHA,GAJAPATI,2007,12,8,1,27,24,11,2
ODISHA,GANJAM,2007,66,34,40,149,171,27,20
ODISHA,JAGATSINGHPUR,2007,23,18,34,120,39,34,19
ODISHA,JAJPUR,2007,35,25,44,209,112,38,33
ODISHA,JHARSUGUDA,2007,21,11,28,251,57,13,1
ODISHA,KALAHANDI,2007,30,30,24,93,67,77,12
ODISHA,KANDHAMAL,2007,25,32,24,40,82,9,4
ODISHA,KENDRAPARA,2007,40,30,40,93,34,15,41
ODISHA,KEONJHAR,2007,81,41,54,231,88,38,21
ODISHA,KHURDA,2007,56,53,175,1310,93,346,20
ODISHA,KORAPUT,2007,42,41,21,141,39,34,4
ODISHA,MALKANGIR,2007,30,12,7,30,29,3,2
ODISHA,MAYURBHANJ,2007,98,74,47,290,30,48,16
ODISHA,NAYAGARH,2007,31,21,16,100,35,27,14
ODISHA,NOWRANGPUR,2007,28,28,6,42,42,7,1
ODISHA,NUAPADA,2007,17,5,4,59,20,21,8
ODISHA,PURI,2007,21,43,90,348,79,39,34
ODISHA,RAYAGADA,2007,31,23,7,59,39,29,2
ODISHA,ROURKELA,2007,23,15,31,221,22,46,2
ODISHA,SAMBALPUR,2007,46,27,82,259,80,29,5
ODISHA,SONEPUR,2007,9,16,8,45,27,9,0
ODISHA,SRP(CUTTACK),2007,2,0,11,207,0,4,0
ODISHA,SRP(ROURKELA),2007,6,1,10,103,3,3,0
ODISHA,SUNDARGARH,2007,85,43,38,212,34,17,2
PUNJAB,AMRITSAR,2007,43,21,21,445,0,267,5
PUNJAB,AMRITSAR RURAL,2007,31,10,3,70,0,83,1
PUNJAB,BARNALA,2007,12,7,1,65,1,58,5
PUNJAB,BATALA,2007,25,15,0,144,0,170,2
PUNJAB,BHATINDA,2007,41,27,7,309,0,138,6
PUNJAB,FARIDKOT,2007,23,13,2,137,0,114,2
PUNJAB,FATEHGARH SAHIB,2007,10,15,3,244,0,137,5
PUNJAB,FEROZPUR,2007,48,33,0,199,0,145,5
PUNJAB,G.R.P,2007,14,2,0,34,0,6,2
PUNJAB,GURDASPUR,2007,19,30,2,120,0,84,9
PUNJAB,HOSHIARPUR,2007,43,27,2,210,0,168,6
PUNJAB,JAGRAON,2007,10,15,0,100,0,56,1
PUNJAB,JALANDHAR,2007,63,54,11,630,0,537,12
PUNJAB,KAPURTHALA,2007,29,22,15,210,0,199,7
PUNJAB,KHANNA,2007,24,17,7,108,0,112,8
PUNJAB,LUDHIANA,2007,63,58,19,664,0,310,9
PUNJAB,MANSA,2007,28,20,1,59,0,48,6
PUNJAB,MOGA,2007,37,7,4,125,0,155,4
PUNJAB,MUKTSAR,2007,27,11,2,104,0,36,4
PUNJAB,NAWAN SHAHR,2007,21,13,15,99,0,72,4
PUNJAB,PATIALA,2007,51,22,3,320,0,164,17
PUNJAB,ROPAR,2007,10,7,5,108,0,81,2
PUNJAB,SANGRUR,2007,36,31,8,210,0,115,5
PUNJAB,SAS NGR,2007,11,16,2,312,0,179,0
PUNJAB,TARN TARAN,2007,41,26,5,147,0,147,6
RAJASTHAN,AJMER,2007,53,31,24,867,55,617,19
RAJASTHAN,ALWAR,2007,89,73,38,1241,35,746,43
RAJASTHAN,BANSWARA,2007,39,39,9,106,95,71,4
RAJASTHAN,BARAN,2007,37,43,13,271,8,129,8
RAJASTHAN,BARMER,2007,26,19,1,178,7,200,9
RAJASTHAN,BHARATPUR,2007,69,62,22,772,22,552,30
RAJASTHAN,BHILWARA,2007,34,48,47,596,24,379,10
RAJASTHAN,BIKANER,2007,39,32,8,320,2,448,18
RAJASTHAN,BUNDI,2007,28,28,14,216,24,191,2
RAJASTHAN,CHITTORGARH,2007,48,92,38,628,132,301,6
RAJASTHAN,CHURU,2007,20,27,6,160,8,228,11
RAJASTHAN,DAUSA,2007,34,16,9,725,28,267,12
RAJASTHAN,DHOLPUR,2007,44,20,12,403,29,115,13
RAJASTHAN,DUNGARPUR,2007,23,10,10,58,70,62,2
RAJASTHAN,G.R.P.,2007,4,0,2,483,14,7,1
RAJASTHAN,GANGANAGAR,2007,61,66,18,388,0,686,11
RAJASTHAN,HANUMANGARH,2007,32,39,6,199,0,376,14
RAJASTHAN,JAIPUR EAST,2007,14,25,102,2295,121,462,7
RAJASTHAN,JAIPUR NORTH,2007,17,23,24,830,52,430,11
RAJASTHAN,JAIPUR RURAL,2007,66,39,24,1097,105,848,25
RAJASTHAN,JAIPUR SOUTH,2007,21,14,27,1293,114,721,7
RAJASTHAN,JAISALMER,2007,5,4,2,139,24,71,7
RAJASTHAN,JALORE,2007,21,7,3,152,18,110,9
RAJASTHAN,JHALAWAR,2007,43,54,20,390,67,113,10
RAJASTHAN,JHUNJHUNU,2007,44,31,2,310,33,310,18
RAJASTHAN,JODHPUR CITY,2007,16,16,16,718,20,487,11
RAJASTHAN,JODHPUR RURAL,2007,23,24,13,232,17,126,15
RAJASTHAN,KARAULI,2007,37,28,26,424,13,136,18
RAJASTHAN,KOTA CITY,2007,22,25,62,897,10,384,10
RAJASTHAN,KOTA RURAL,2007,25,30,23,209,15,109,5
RAJASTHAN,NAGAUR,2007,42,38,20,372,6,347,12
RAJASTHAN,PALI,2007,30,39,13,333,26,315,5
RAJASTHAN,RAJSAMAND,2007,13,5,9,173,41,143,6
RAJASTHAN,SAWAI MADHOPUR,2007,19,21,12,452,16,224,13
RAJASTHAN,SIKAR,2007,36,34,8,353,24,373,19
RAJASTHAN,SIROHI,2007,22,23,9,164,27,127,5
RAJASTHAN,TONK,2007,23,19,9,271,51,212,3
RAJASTHAN,UDAIPUR,2007,84,94,77,630,273,496,10
SIKKIM,EAST,2007,2,8,4,62,9,28,0
SIKKIM,NORTH,2007,0,0,1,5,0,0,0
SIKKIM,SOUTH,2007,1,12,0,29,5,6,0
SIKKIM,WEST,2007,6,4,1,22,1,0,0
TAMIL NADU,CHENNAI,2007,145,46,74,2117,115,433,43
TAMIL NADU,CHENNAI RLY.,2007,4,0,4,113,17,1,1
TAMIL NADU,COIMBATORE RURAL,2007,87,16,27,1044,190,169,11
TAMIL NADU,COIMBATORE URBAN,2007,22,10,8,682,5,92,4
TAMIL NADU,CUDDALORE,2007,61,28,28,490,152,32,3
TAMIL NADU,DHARMAPURI,2007,38,6,2,124,128,39,4
TAMIL NADU,DINDIGUL,2007,40,12,10,297,57,71,3
TAMIL NADU,ERODE,2007,54,20,10,603,64,90,5
TAMIL NADU,KANCHIPURAM,2007,57,25,16,368,80,32,13
TAMIL NADU,KANYAKUMARI,2007,27,11,6,292,0,100,7
TAMIL NADU,KARUR,2007,18,3,14,168,29,16,0
TAMIL NADU,KRISHNAGIRI,2007,72,11,21,291,163,57,3
TAMIL NADU,MADURAI RURAL,2007,55,9,10,252,133,116,11
TAMIL NADU,MADURAI URBAN,2007,27,4,5,334,7,163,10
TAMIL NADU,NAGAPATTINAM,2007,39,14,4,205,40,54,4
TAMIL NADU,NAMAKKAL,2007,26,12,7,230,55,33,3
TAMIL NADU,NILGIRIS,2007,13,6,2,104,15,12,1
TAMIL NADU,PERAMBALUR,2007,32,26,5,172,47,20,3
TAMIL NADU,PUDUKOTTAI,2007,34,14,9,257,41,26,6
TAMIL NADU,RAMNATHAPURAM,2007,37,8,6,187,49,59,3
TAMIL NADU,SALEM RURAL,2007,67,25,21,202,191,25,6
TAMIL NADU,SALEM URBAN,2007,16,10,5,186,28,50,2
TAMIL NADU,SIVAGANGAI,2007,43,3,9,227,39,70,3
TAMIL NADU,THANJAVUR,2007,68,5,18,588,71,35,9
TAMIL NADU,THENI,2007,29,4,9,241,77,74,3
TAMIL NADU,THIRUNELVELI RURAL,2007,80,35,46,416,2,87,5
TAMIL NADU,THIRUNELVELI URBAN,2007,16,6,10,196,6,37,1
TAMIL NADU,THIRUVALLUR,2007,23,7,2,161,37,21,3
TAMIL NADU,THIRUVANNAMALAI,2007,45,14,2,195,73,49,4
TAMIL NADU,THIRUVARUR,2007,39,9,13,175,81,33,10
TAMIL NADU,THOOTHUGUDI,2007,62,19,11,411,4,116,2
TAMIL NADU,TRICHY RLY.,2007,0,0,0,31,2,1,0
TAMIL NADU,TRICHY RURAL,2007,49,12,10,184,16,20,4
TAMIL NADU,TRICHY URBAN,2007,21,2,18,516,4,80,2
TAMIL NADU,VELLORE,2007,66,25,11,418,4,52,8
TAMIL NADU,VILLUPURAM,2007,70,58,24,369,282,49,5
TAMIL NADU,VIRUDHUNAGAR,2007,51,8,18,371,71,96,3
TRIPURA,DHALAI,2007,18,13,8,29,18,6,4
TRIPURA,NORTH,2007,21,26,6,72,21,14,0
TRIPURA,SOUTH,2007,34,41,27,125,33,37,10
TRIPURA,WEST,2007,65,77,23,185,70,28,22
UTTAR PRADESH,AGRA,2007,123,30,57,1483,218,324,78
UTTAR PRADESH,ALIGARH,2007,166,50,67,680,164,197,70
UTTAR PRADESH,ALLAHABAD,2007,143,26,47,606,106,209,63
UTTAR PRADESH,AMBEDKAR NAGAR,2007,26,15,19,126,26,53,8
UTTAR PRADESH,AURAIYA,2007,37,9,22,81,47,30,34
UTTAR PRADESH,AZAMGARH,2007,54,11,22,119,29,46,29
UTTAR PRADESH,BADAUN,2007,88,11,17,158,15,41,31
UTTAR PRADESH,BAGHPAT,2007,81,17,26,157,40,46,22
UTTAR PRADESH,BAHRAICH,2007,43,34,26,130,31,70,28
UTTAR PRADESH,BALLIA,2007,32,10,6,105,38,44,13
UTTAR PRADESH,BALRAMPUR,2007,20,10,2,58,13,25,10
UTTAR PRADESH,BANDA,2007,49,15,10,79,28,42,16
UTTAR PRADESH,BARABANKI,2007,62,25,24,161,39,35,35
UTTAR PRADESH,BAREILLY,2007,138,62,62,514,97,232,54
UTTAR PRADESH,BASTI,2007,24,10,11,97,34,97,13
UTTAR PRADESH,BIJNOR,2007,99,27,35,178,70,152,26
UTTAR PRADESH,BULANDSHAHAR,2007,146,44,33,400,105,209,36
UTTAR PRADESH,CHANDOLI,2007,17,6,5,51,7,89,22
UTTAR PRADESH,CHITRAKOOT DHAM,2007,23,23,1,39,5,14,7
UTTAR PRADESH,DEORIA,2007,31,2,5,83,40,43,25
UTTAR PRADESH,ETAH,2007,141,39,27,297,116,118,56
UTTAR PRADESH,ETAWAH,2007,66,14,32,220,16,73,28
UTTAR PRADESH,FAIZABAD,2007,52,23,12,218,33,74,17
UTTAR PRADESH,FATEHGARH,2007,64,21,27,103,32,47,24
UTTAR PRADESH,FATEHPUR,2007,66,22,18,80,13,74,33
UTTAR PRADESH,FIROZABAD,2007,123,28,74,318,152,80,56
UTTAR PRADESH,G.R.P.,2007,20,2,27,1279,23,31,2
UTTAR PRADESH,GAUTAMBUDH NAGAR,2007,75,17,47,1349,83,230,14
UTTAR PRADESH,GHAZIABAD,2007,150,33,45,1031,69,333,37
UTTAR PRADESH,GHAZIPUR,2007,40,10,23,106,120,55,22
UTTAR PRADESH,GONDA,2007,46,13,23,156,37,79,35
UTTAR PRADESH,GORAKHPUR,2007,75,19,15,348,78,88,23
UTTAR PRADESH,HAMIRPUR,2007,22,8,1,13,3,23,9
UTTAR PRADESH,HARDOI,2007,86,33,17,163,22,70,42
UTTAR PRADESH,HATHRAS,2007,56,16,57,197,88,89,17
UTTAR PRADESH,J.P.NAGAR,2007,66,28,16,167,95,91,12
UTTAR PRADESH,JALAUN,2007,48,8,13,82,14,45,32
UTTAR PRADESH,JAUNPUR,2007,44,24,41,169,84,151,47
UTTAR PRADESH,JHANSI,2007,66,10,23,178,14,78,28
UTTAR PRADESH,KANNAUJ,2007,54,6,16,78,17,44,13
UTTAR PRADESH,KANPUR DEHAT,2007,41,13,15,114,103,89,37
UTTAR PRADESH,KANPUR NAGAR,2007,148,46,114,1204,273,582,59
UTTAR PRADESH,KAUSHAMBI,2007,51,30,26,69,35,33,35
UTTAR PRADESH,KHIRI,2007,93,47,21,276,42,104,57
UTTAR PRADESH,KUSHI NAGAR,2007,20,9,7,72,51,69,18
UTTAR PRADESH,LALITPUR,2007,22,10,2,44,29,13,14
UTTAR PRADESH,LUCKNOW,2007,159,82,221,2642,299,779,57
UTTAR PRADESH,MAHARAJGANJ,2007,25,23,11,52,33,81,18
UTTAR PRADESH,MAHOBA,2007,30,10,8,55,12,17,12
UTTAR PRADESH,MAINPURI,2007,108,11,65,251,72,101,48
UTTAR PRADESH,MATHURA,2007,83,36,44,610,141,370,26
UTTAR PRADESH,MAU,2007,32,8,14,93,78,72,14
UTTAR PRADESH,MEERUT,2007,195,39,86,854,148,330,38
UTTAR PRADESH,MIRZAPUR,2007,40,10,9,98,7,52,28
UTTAR PRADESH,MORADABAD,2007,130,58,44,597,95,206,34
UTTAR PRADESH,MUZAFFARNAGAR,2007,213,37,75,532,142,191,34
UTTAR PRADESH,PILIBHIT,2007,38,23,4,83,10,120,18
UTTAR PRADESH,PRATAPGARH,2007,58,16,19,180,91,59,27
UTTAR PRADESH,RAIBAREILLY,2007,57,31,14,175,55,97,31
UTTAR PRADESH,RAMPUR,2007,57,40,47,274,52,169,18
UTTAR PRADESH,SAHARANPUR,2007,81,14,22,389,80,227,16
UTTAR PRADESH,SANT KABIRNAGAR,2007,21,9,12,36,16,28,7
UTTAR PRADESH,SHAHJAHANPUR,2007,126,52,48,244,59,129,56
UTTAR PRADESH,SHRAWASTI,2007,19,10,5,55,11,16,4
UTTAR PRADESH,SIDHARTHNAGAR,2007,12,5,7,78,13,61,9
UTTAR PRADESH,SITAPUR,2007,112,67,43,466,57,92,61
UTTAR PRADESH,SONBHADRA,2007,35,16,8,66,13,50,11
UTTAR PRADESH,ST.RAVIDASNAGAR,2007,13,1,14,70,12,24,14
UTTAR PRADESH,SULTANPUR,2007,59,34,37,198,41,59,21
UTTAR PRADESH,UNNAO,2007,94,30,32,165,45,51,52
UTTAR PRADESH,VARANASI,2007,66,20,44,917,119,257,35
UTTARAKHAND,ALMORA,2007,19,6,10,42,11,6,5
UTTARAKHAND,BAGESHWAR,2007,10,3,2,8,5,5,2
UTTARAKHAND,CHAMOLI,2007,15,10,1,26,19,8,2
UTTARAKHAND,CHAMPAWAT,2007,5,2,3,13,3,2,0
UTTARAKHAND,DEHRADUN,2007,37,29,25,396,98,237,3
UTTARAKHAND,HARIDWAR,2007,55,28,70,472,99,259,16
UTTARAKHAND,NAINITAL,2007,26,6,13,176,28,34,12
UTTARAKHAND,PAURI GARHWAL,2007,19,7,3,49,12,10,7
UTTARAKHAND,PITHORAGARH,2007,9,9,8,33,11,7,3
UTTARAKHAND,RUDRA PRAYAG,2007,6,1,3,20,8,6,5
UTTARAKHAND,TEHRI GARHWAL,2007,11,2,9,37,18,17,3
UTTARAKHAND,UDHAMSINGH NAGAR,2007,54,12,23,292,133,99,9
UTTARAKHAND,UTTARKASHI,2007,2,2,3,29,14,7,3
WEST BENGAL,24 PARGANAS NORTH,2007,194,231,18,1183,545,210,53
WEST BENGAL,24 PARGANAS SOUTH,2007,158,205,39,1440,325,123,67
WEST BENGAL,ASANSOL,2007,26,15,9,145,18,57,11
WEST BENGAL,BANKURA,2007,49,44,20,157,87,21,24
WEST BENGAL,BIRBHUM,2007,66,53,14,263,199,34,9
WEST BENGAL,BURDWAN,2007,122,69,28,517,212,103,31
WEST BENGAL,COOCHBEHAR,2007,34,139,8,160,50,25,6
WEST BENGAL,DAKSHIN DINAJPUR,2007,34,46,4,92,30,10,10
WEST BENGAL,DARJEELING,2007,31,48,7,473,28,16,2
WEST BENGAL,HOOGHLY,2007,90,57,24,631,281,21,16
WEST BENGAL,HOWRAH,2007,69,45,17,635,180,152,33
WEST BENGAL,HOWRAH G.R.P.,2007,9,1,5,401,3,4,0
WEST BENGAL,JALPAIGURI,2007,122,235,35,1538,69,46,14
WEST BENGAL,KHARAGPUR G.R.P.,2007,3,0,0,127,2,0,0
WEST BENGAL,KOLKATA,2007,36,44,74,2924,220,1126,8
WEST BENGAL,MALDA,2007,88,103,15,273,35,24,11
WEST BENGAL,MURSHIDABAD,2007,132,369,17,655,212,91,32
WEST BENGAL,NADIA,2007,99,183,14,863,193,214,42
WEST BENGAL,PASCHIM MIDNAPUR,2007,105,60,31,328,204,53,31
WEST BENGAL,PURAB MIDNAPUR,2007,76,41,10,242,741,29,24
WEST BENGAL,PURULIA,2007,46,38,12,184,58,24,14
WEST BENGAL,SEALDAH G.R.P.,2007,6,3,5,164,8,7,1
WEST BENGAL,SILIGURI G.R.P.,2007,4,1,0,57,2,0,0
WEST BENGAL,UTTAR DINAJPUR,2007,53,76,21,295,25,16,12
A & N ISLANDS,A and N ISLANDS,2007,15,3,9,112,17,23,1
CHANDIGARH,CHANDIGARH,2007,19,22,37,1740,79,170,1
D & N HAVELI,D and N HAVELI,2007,10,7,3,87,39,10,0
DAMAN & DIU,DAMAN,2007,12,1,1,37,26,6,1
DAMAN & DIU,DIU,2007,0,0,1,6,5,0,0
DELHI UT,CENTRAL,2007,27,22,28,1069,4,149,6
DELHI UT,EAST,2007,34,73,102,2239,17,201,16
DELHI UT,GRP(RLY),2007,3,4,2,795,0,13,0
DELHI UT,IGI AIRPORT,2007,1,0,6,144,1,411,0
DELHI UT,NEW DELHI,2007,4,7,23,698,7,284,0
DELHI UT,NORTH,2007,22,33,33,747,7,182,6
DELHI UT,NORTH-EAST,2007,66,89,55,1287,2,91,17
DELHI UT,NORTH-WEST,2007,57,51,63,1841,6,199,7
DELHI UT,OUTER,2007,102,121,85,1216,12,98,29
DELHI UT,SOUTH,2007,68,83,75,3179,19,348,22
DELHI UT,SOUTH-WEST,2007,51,51,47,1802,9,154,19
DELHI UT,STF,2007,0,0,0,0,0,7,0
DELHI UT,WEST,2007,60,64,38,2020,3,199,16
LAKSHADWEEP,LAKSHADWEEP,2007,0,1,0,20,1,0,0
PUDUCHERRY,KARAIKAL,2007,4,3,0,87,29,6,0
PUDUCHERRY,PONDICHERRY,2007,30,6,8,700,116,39,2
ANDHRA PRADESH,ADILABAD,2008,73,50,20,427,100,135,5
ANDHRA PRADESH,ANANTAPUR,2008,154,37,20,496,51,108,12
ANDHRA PRADESH,CHITTOOR,2008,123,30,20,1321,64,295,26
ANDHRA PRADESH,CUDDAPAH,2008,114,27,12,537,143,248,11
ANDHRA PRADESH,CYBERABAD,2008,197,80,81,3081,74,1183,59
ANDHRA PRADESH,EAST GODAVARI,2008,82,48,19,1189,48,328,23
ANDHRA PRADESH,GUNTAKAL RLY.,2008,7,0,1,122,0,4,0
ANDHRA PRADESH,GUNTUR,2008,159,48,25,1233,64,393,26
ANDHRA PRADESH,HYDERABAD CITY,2008,122,62,115,5200,143,1875,41
ANDHRA PRADESH,KARIMNAGAR,2008,134,84,15,697,153,525,48
ANDHRA PRADESH,KHAMMAM,2008,123,70,9,560,97,150,26
ANDHRA PRADESH,KRISHNA,2008,53,38,11,587,13,114,12
ANDHRA PRADESH,KURNOOL,2008,116,47,28,530,158,282,17
ANDHRA PRADESH,MAHABOOBNAGAR,2008,188,72,36,923,65,173,35
ANDHRA PRADESH,MEDAK,2008,140,50,20,641,57,241,35
ANDHRA PRADESH,NALGONDA,2008,121,90,31,551,135,218,32
ANDHRA PRADESH,NELLORE,2008,70,39,23,735,43,121,6
ANDHRA PRADESH,NIZAMABAD,2008,153,31,31,686,67,241,16
ANDHRA PRADESH,PRAKASHAM,2008,75,30,12,413,28,216,5
ANDHRA PRADESH,RANGA REDDY,2008,91,37,8,184,19,65,19
ANDHRA PRADESH,SECUNDERABAD RLY.,2008,10,2,2,371,0,4,0
ANDHRA PRADESH,SRIKAKULAM,2008,25,32,4,219,8,59,6
ANDHRA PRADESH,VIJAYAWADA CITY,2008,34,30,24,1176,8,326,9
ANDHRA PRADESH,VIJAYAWADA RLY.,2008,1,0,3,306,1,3,0
ANDHRA PRADESH,VISAKHA RURAL,2008,65,12,3,153,159,61,10
ANDHRA PRADESH,VISAKHAPATNAM,2008,32,29,28,1045,14,267,13
ANDHRA PRADESH,VIZIANAGARAM,2008,29,6,1,206,12,99,3
ANDHRA PRADESH,WARANGAL,2008,121,59,3,455,173,304,36
ANDHRA PRADESH,WEST GODAVARI,2008,78,117,18,1318,33,355,25
ARUNACHAL PRADESH,CHANGLANG,2008,6,2,7,49,0,1,0
ARUNACHAL PRADESH,DIBANG VALLEY,2008,1,3,1,36,0,2,0
ARUNACHAL PRADESH,K/KUMEY,2008,3,2,1,4,2,1,0
ARUNACHAL PRADESH,KAMENG EAST,2008,4,5,4,13,1,0,0
ARUNACHAL PRADESH,KAMENG WEST,2008,1,0,0,20,2,1,0
ARUNACHAL PRADESH,LOHIT,2008,11,3,6,43,1,0,0
ARUNACHAL PRADESH,PAPUM PARE,2008,11,7,33,111,2,10,0
ARUNACHAL PRADESH,SIANG EAST,2008,9,5,7,40,0,4,0
ARUNACHAL PRADESH,SIANG UPPER,2008,1,0,2,12,0,1,0
ARUNACHAL PRADESH,SIANG WEST,2008,6,13,1,51,1,2,0
ARUNACHAL PRADESH,SUBANSIRI LOWER,2008,4,0,6,16,1,2,0
ARUNACHAL PRADESH,SUBANSIRI UPPER,2008,4,2,4,13,7,4,0
ARUNACHAL PRADESH,TAWANG,2008,2,0,1,10,0,0,0
ARUNACHAL PRADESH,TIRAP,2008,7,0,6,24,1,0,0
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2008,2,0,0,3,0,0,0
ASSAM,BARPETA,2008,54,97,16,209,277,11,14
ASSAM,BASKA,2008,67,23,7,35,3,4,4
ASSAM,BONGAIGAON,2008,15,51,7,138,83,36,5
ASSAM,C.I.D.,2008,0,0,0,1,0,10,0
ASSAM,CACHAR,2008,56,72,23,640,245,64,13
ASSAM,CHIRANG,2008,24,25,4,57,5,7,0
ASSAM,DARRANG,2008,38,57,16,136,61,31,2
ASSAM,DHEMAJI,2008,21,88,23,152,22,35,0
ASSAM,DHUBRI,2008,44,116,15,240,304,79,4
ASSAM,DIBRUGARH,2008,99,46,31,587,21,34,4
ASSAM,G.R.P.,2008,6,5,6,155,1,2,0
ASSAM,GOALPARA,2008,36,66,9,131,147,30,4
ASSAM,GOLAGHAT,2008,65,42,25,247,54,32,0
ASSAM,GUWAHATI CITY,2008,50,59,77,1129,74,147,5
ASSAM,HAILAKANDI,2008,27,39,5,122,343,22,3
ASSAM,JORHAT,2008,51,44,15,269,16,41,0
ASSAM,KAMRUP,2008,46,36,55,704,34,47,3
ASSAM,KARBI ANGLONG,2008,55,16,9,141,35,12,1
ASSAM,KARIMGANJ,2008,27,19,8,105,228,15,5
ASSAM,KOKRAJHAR,2008,53,55,8,173,38,25,4
ASSAM,LAKHIMPUR,2008,41,52,9,177,17,28,1
ASSAM,MORIGAON,2008,20,75,12,169,64,50,4
ASSAM,N.C.HILLS,2008,42,4,2,43,2,2,0
ASSAM,NAGAON,2008,83,112,74,354,271,49,9
ASSAM,NALBARI,2008,31,30,33,144,10,16,6
ASSAM,R.P.O.,2008,3,5,0,13,3,0,0
ASSAM,SIBSAGAR,2008,108,46,22,500,44,73,4
ASSAM,SONITPUR,2008,94,56,20,451,87,45,6
ASSAM,TINSUKIA,2008,114,60,21,682,16,31,2
ASSAM,UDALGURI,2008,56,42,16,108,95,18,0
BIHAR,ARARIA,2008,50,37,51,234,214,42,3
BIHAR,ARWAL,2008,28,2,4,57,26,21,13
BIHAR,AURANGABAD,2008,92,30,24,307,445,165,32
BIHAR,BAGAHA,2008,26,15,17,217,133,44,11
BIHAR,BANKA,2008,70,49,24,143,168,26,23
BIHAR,BEGUSARAI,2008,101,25,67,275,225,78,41
BIHAR,BETTIAH,2008,64,28,18,243,261,35,33
BIHAR,BHABHUA,2008,40,8,14,193,148,45,19
BIHAR,BHAGALPUR,2008,90,35,34,699,259,105,27
BIHAR,BHOJPUR,2008,138,18,49,314,191,164,57
BIHAR,BUXAR,2008,52,11,24,284,143,24,29
BIHAR,DARBHANGA,2008,76,67,15,320,50,150,48
BIHAR,GAYA,2008,136,52,63,494,544,151,43
BIHAR,GOPALGANJ,2008,74,23,41,144,201,65,36
BIHAR,JAMALPUR RLY.,2008,10,1,3,123,7,1,1
BIHAR,JAMUI,2008,56,17,21,138,163,47,32
BIHAR,JEHANABAD,2008,35,6,18,132,127,10,23
BIHAR,KATIHAR,2008,63,120,23,152,146,85,15
BIHAR,KATIHAR RLY.,2008,6,2,9,232,21,8,0
BIHAR,KHAGARIA,2008,55,16,17,99,201,17,9
BIHAR,KISHANGANJ,2008,32,30,17,169,125,4,8
BIHAR,LAKHISARAI,2008,41,35,23,133,72,33,11
BIHAR,MADHEPURA,2008,34,16,33,140,159,11,16
BIHAR,MADHUBANI,2008,62,24,26,345,285,30,24
BIHAR,MOTIHARI,2008,120,34,50,474,323,9,45
BIHAR,MUNGER,2008,85,20,43,312,189,22,14
BIHAR,MUZAFFARPUR,2008,138,28,50,875,316,126,75
BIHAR,MUZAFFARPUR RLY.,2008,16,2,12,300,9,13,0
BIHAR,NALANDA,2008,120,23,23,397,190,76,70
BIHAR,NAUGACHIA,2008,33,8,4,65,106,62,5
BIHAR,NAWADAH,2008,76,28,24,151,128,35,24
BIHAR,PATNA,2008,341,57,312,1455,428,318,99
BIHAR,PATNA RLY.,2008,24,0,12,601,18,19,2
BIHAR,PURNEA,2008,81,185,30,242,187,151,3
BIHAR,ROHTAS,2008,112,21,49,439,154,97,36
BIHAR,SAHARSA,2008,30,22,70,131,267,59,17
BIHAR,SAMASTIPUR,2008,81,32,28,381,253,34,60
BIHAR,SARAN,2008,119,34,60,455,266,95,58
BIHAR,SHEIKHPURA,2008,22,9,7,85,101,33,7
BIHAR,SHEOHAR,2008,9,7,9,44,70,16,7
BIHAR,SITAMARHI,2008,72,12,36,311,59,20,24
BIHAR,SIWAN,2008,74,24,72,231,125,90,31
BIHAR,SUPAUL,2008,49,53,31,181,315,85,15
BIHAR,VAISHALI,2008,106,36,35,489,281,20,64
CHHATTISGARH,BALRAMPUR,2008,49,41,20,33,32,4,3
CHHATTISGARH,BILASPUR,2008,112,71,55,869,211,74,19
CHHATTISGARH,BIZAPUR,2008,95,5,6,4,18,1,0
CHHATTISGARH,DANTEWARA,2008,69,10,1,47,28,8,1
CHHATTISGARH,DHAMTARI,2008,23,26,11,151,34,20,3
CHHATTISGARH,DURG,2008,83,109,61,822,54,69,11
CHHATTISGARH,GRP RAIPUR,2008,5,2,4,195,1,2,0
CHHATTISGARH,JAGDALPUR,2008,73,68,13,128,55,18,2
CHHATTISGARH,JANJGIR,2008,36,47,34,319,100,23,14
CHHATTISGARH,JASHPUR,2008,65,71,24,126,27,16,0
CHHATTISGARH,KABIRDHAM,2008,11,29,13,141,50,21,5
CHHATTISGARH,KANKER,2008,54,15,13,77,26,6,4
CHHATTISGARH,KORBA,2008,38,31,36,293,39,26,5
CHHATTISGARH,KORIYA,2008,48,54,13,159,28,14,2
CHHATTISGARH,MAHASAMUND,2008,19,24,5,155,20,19,6
CHHATTISGARH,NARAYANPUR,2008,18,1,0,8,1,0,0
CHHATTISGARH,RAIGARH,2008,89,30,28,448,109,25,7
CHHATTISGARH,RAIPUR,2008,112,128,85,1525,183,138,11
